TransactionDate,DateKey,Year,Month,Day,DayOfWeek
2024-07-04 13:10:35.697026,20240704,2024,7,4,3
2024-10-03 07:15:35.697031,20241003,2024,10,3,3
2024-01-08 16:27:35.697037,20240108,2024,1,8,0
2024-08-22 00:46:35.697043,20240822,2024,8,22,3
2024-02-01 14:23:35.697048,20240201,2024,2,1,3
2024-05-02 05:04:35.697054,20240502,2024,5,2,3
2024-04-04 16:13:35.697059,20240404,2024,4,4,3
2024-07-29 10:42:35.697065,20240729,2024,7,29,0
2024-08-30 18:52:35.697070,20240830,2024,8,30,4
2023-11-02 03:38:35.697075,20231102,2023,11,2,3
2024-07-12 08:26:35.697081,20240712,2024,7,12,4
2023-12-05 03:50:35.697087,20231205,2023,12,5,1
2024-06-03 22:07:35.697092,20240603,2024,6,3,0
2023-10-25 23:34:35.697098,20231025,2023,10,25,2
2024-09-23 22:00:35.697103,20240923,2024,9,23,0
2023-10-29 17:26:35.697109,20231029,2023,10,29,6
2024-08-13 15:41:35.697114,20240813,2024,8,13,1
2024-05-22 16:55:35.697120,20240522,2024,5,22,2
2023-12-30 12:21:35.697125,20231230,2023,12,30,5
2024-01-17 13:41:35.697131,20240117,2024,1,17,2
2024-05-10 01:40:35.697137,20240510,2024,5,10,4
2024-01-30 22:19:35.697142,20240130,2024,1,30,1
2024-09-15 01:13:35.697148,20240915,2024,9,15,6
2023-12-26 23:02:35.697153,20231226,2023,12,26,1
2024-06-01 23:12:35.697159,20240601,2024,6,1,5
2023-11-17 14:15:35.697164,20231117,2023,11,17,4
2024-08-21 03:22:35.697170,20240821,2024,8,21,2
2024-07-31 08:21:35.697175,20240731,2024,7,31,2
2024-06-18 09:33:35.697181,20240618,2024,6,18,1
2023-12-19 20:05:35.697186,20231219,2023,12,19,1
2024-01-14 05:26:35.697192,20240114,2024,1,14,6
2024-03-23 21:58:35.697198,20240323,2024,3,23,5
2023-11-04 04:36:35.697203,20231104,2023,11,4,5
2023-10-29 03:08:35.697209,20231029,2023,10,29,6
2024-04-13 11:50:35.697215,20240413,2024,4,13,5
2024-02-03 05:37:35.697220,20240203,2024,2,3,5
2024-02-06 00:46:35.697226,20240206,2024,2,6,1
2023-12-13 04:06:35.697231,20231213,2023,12,13,2
2024-06-21 01:54:35.697237,20240621,2024,6,21,4
2024-01-02 22:18:35.697242,20240102,2024,1,2,1
2023-12-12 02:31:35.697248,20231212,2023,12,12,1
2024-03-03 19:18:35.697254,20240303,2024,3,3,6
2024-02-03 08:50:35.697259,20240203,2024,2,3,5
2024-04-05 06:43:35.697265,20240405,2024,4,5,4
2024-07-29 03:00:35.697271,20240729,2024,7,29,0
2023-11-05 09:01:35.697276,20231105,2023,11,5,6
2024-02-25 00:06:35.697282,20240225,2024,2,25,6
2024-09-02 04:21:35.697287,20240902,2024,9,2,0
2024-06-08 06:27:35.697293,20240608,2024,6,8,5
2023-12-26 05:55:35.697298,20231226,2023,12,26,1
2024-03-16 16:12:35.697304,20240316,2024,3,16,5
2024-09-19 21:10:35.697310,20240919,2024,9,19,3
2024-03-21 19:55:35.697315,20240321,2024,3,21,3
2024-09-06 19:26:35.697321,20240906,2024,9,6,4
2024-09-29 09:48:35.697326,20240929,2024,9,29,6
2024-06-04 15:30:35.697332,20240604,2024,6,4,1
2024-10-01 06:39:35.697337,20241001,2024,10,1,1
2024-02-13 06:19:35.697343,20240213,2024,2,13,1
2024-05-05 16:30:35.697348,20240505,2024,5,5,6
2024-03-09 22:35:35.697354,20240309,2024,3,9,5
2024-10-19 08:54:35.697359,20241019,2024,10,19,5
2024-05-04 07:31:35.697365,20240504,2024,5,4,5
2024-01-23 22:49:35.697370,20240123,2024,1,23,1
2023-12-22 18:44:35.697376,20231222,2023,12,22,4
2024-01-01 04:11:35.697381,20240101,2024,1,1,0
2023-11-23 04:03:35.697387,20231123,2023,11,23,3
2024-05-03 05:09:35.697396,20240503,2024,5,3,4
2023-11-13 14:17:35.697401,20231113,2023,11,13,0
2024-02-18 11:32:35.697407,20240218,2024,2,18,6
2024-03-08 10:17:35.697413,20240308,2024,3,8,4
2023-11-09 10:55:35.697418,20231109,2023,11,9,3
2024-04-13 16:44:35.697424,20240413,2024,4,13,5
2024-07-17 09:05:35.697430,20240717,2024,7,17,2
2024-05-11 20:21:35.697435,20240511,2024,5,11,5
2024-04-29 16:53:35.697440,20240429,2024,4,29,0
2024-03-16 22:28:35.697446,20240316,2024,3,16,5
2024-01-28 12:04:35.697452,20240128,2024,1,28,6
2024-01-14 22:03:35.697457,20240114,2024,1,14,6
2024-02-23 18:36:35.697463,20240223,2024,2,23,4
2023-11-23 07:23:35.697469,20231123,2023,11,23,3
2024-01-24 21:57:35.697475,20240124,2024,1,24,2
2024-01-09 16:43:35.697480,20240109,2024,1,9,1
2024-04-19 14:22:35.697486,20240419,2024,4,19,4
2023-12-27 11:28:35.697491,20231227,2023,12,27,2
2023-11-30 06:20:35.697497,20231130,2023,11,30,3
2023-10-24 14:49:35.697502,20231024,2023,10,24,1
2024-08-07 22:28:35.697508,20240807,2024,8,7,2
2024-10-17 15:24:35.697513,20241017,2024,10,17,3
2023-12-27 09:57:35.697518,20231227,2023,12,27,2
2024-02-10 03:35:35.697524,20240210,2024,2,10,5
2024-09-13 08:33:35.697530,20240913,2024,9,13,4
2023-12-23 23:30:35.697536,20231223,2023,12,23,5
2024-09-12 00:03:35.697541,20240912,2024,9,12,3
2024-06-27 16:10:35.697547,20240627,2024,6,27,3
2024-07-02 01:51:35.697553,20240702,2024,7,2,1
2024-01-15 18:39:35.697558,20240115,2024,1,15,0
2024-10-11 07:54:35.697578,20241011,2024,10,11,4
2023-12-14 02:21:35.697584,20231214,2023,12,14,3
2023-11-18 00:22:35.697589,20231118,2023,11,18,5
2024-10-06 12:55:35.697595,20241006,2024,10,6,6
2024-06-07 05:20:35.697600,20240607,2024,6,7,4
2023-11-06 22:20:35.697606,20231106,2023,11,6,0
2023-11-24 01:37:35.697612,20231124,2023,11,24,4
2024-01-24 11:02:35.697617,20240124,2024,1,24,2
2024-06-20 19:24:35.697623,20240620,2024,6,20,3
2024-02-26 03:06:35.697629,20240226,2024,2,26,0
2024-08-10 12:59:35.697634,20240810,2024,8,10,5
2024-07-05 09:27:35.697640,20240705,2024,7,5,4
2024-07-10 16:54:35.697645,20240710,2024,7,10,2
2024-09-10 07:18:35.697651,20240910,2024,9,10,1
2024-01-17 10:38:35.697658,20240117,2024,1,17,2
2024-09-01 13:15:35.697664,20240901,2024,9,1,6
2023-12-11 09:45:35.697669,20231211,2023,12,11,0
2024-07-12 21:50:35.697675,20240712,2024,7,12,4
2024-09-12 05:53:35.697680,20240912,2024,9,12,3
2023-11-22 07:03:35.697686,20231122,2023,11,22,2
2024-06-22 22:59:35.697692,20240622,2024,6,22,5
2024-03-18 21:30:35.697697,20240318,2024,3,18,0
2024-06-19 19:25:35.697703,20240619,2024,6,19,2
2024-04-25 02:10:35.697708,20240425,2024,4,25,3
2024-08-09 13:10:35.697714,20240809,2024,8,9,4
2023-12-01 19:21:35.697719,20231201,2023,12,1,4
2024-10-08 06:50:35.697725,20241008,2024,10,8,1
2024-05-12 06:15:35.697731,20240512,2024,5,12,6
2024-03-01 14:03:35.697736,20240301,2024,3,1,4
2023-11-13 13:54:35.697742,20231113,2023,11,13,0
2024-08-02 20:34:35.697748,20240802,2024,8,2,4
2024-02-04 17:13:35.697753,20240204,2024,2,4,6
2024-09-27 20:32:35.697759,20240927,2024,9,27,4
2024-03-19 22:47:35.697765,20240319,2024,3,19,1
2024-10-03 03:10:35.697770,20241003,2024,10,3,3
2023-11-08 09:32:35.697776,20231108,2023,11,8,2
2023-12-20 03:04:35.697781,20231220,2023,12,20,2
2024-08-12 18:44:35.697787,20240812,2024,8,12,0
2024-06-17 11:45:35.697793,20240617,2024,6,17,0
2024-03-24 02:35:35.697798,20240324,2024,3,24,6
2024-06-10 16:02:35.697804,20240610,2024,6,10,0
2024-07-28 15:48:35.697809,20240728,2024,7,28,6
2024-04-25 04:23:35.697815,20240425,2024,4,25,3
2023-12-14 12:46:35.697821,20231214,2023,12,14,3
2024-07-15 07:53:35.697826,20240715,2024,7,15,0
2024-07-02 00:38:35.697832,20240702,2024,7,2,1
2024-01-13 08:00:35.697838,20240113,2024,1,13,5
2024-06-19 01:48:35.697844,20240619,2024,6,19,2
2024-07-11 11:39:35.697850,20240711,2024,7,11,3
2024-01-18 10:42:35.697855,20240118,2024,1,18,3
2024-08-18 22:01:35.697861,20240818,2024,8,18,6
2023-10-28 12:13:35.697867,20231028,2023,10,28,5
2024-06-16 13:25:35.697873,20240616,2024,6,16,6
2024-10-16 08:05:35.697879,20241016,2024,10,16,2
2024-07-17 08:22:35.697884,20240717,2024,7,17,2
2024-06-23 17:23:35.697890,20240623,2024,6,23,6
2024-04-04 12:15:35.697895,20240404,2024,4,4,3
2024-05-27 22:40:35.697901,20240527,2024,5,27,0
2023-11-24 19:45:35.697907,20231124,2023,11,24,4
2024-09-23 01:08:35.697912,20240923,2024,9,23,0
2024-07-01 12:49:35.697918,20240701,2024,7,1,0
2023-12-25 18:05:35.697923,20231225,2023,12,25,0
2023-12-30 15:18:35.697929,20231230,2023,12,30,5
2024-08-14 07:36:35.697935,20240814,2024,8,14,2
2024-01-21 03:41:35.697941,20240121,2024,1,21,6
2024-09-08 13:34:35.697947,20240908,2024,9,8,6
2023-11-27 11:32:35.697952,20231127,2023,11,27,0
2024-04-11 16:06:35.697958,20240411,2024,4,11,3
2023-12-31 00:41:35.697964,20231231,2023,12,31,6
2024-07-03 02:55:35.697970,20240703,2024,7,3,2
2023-12-07 16:12:35.697976,20231207,2023,12,7,3
2024-07-16 23:38:35.697982,20240716,2024,7,16,1
2024-08-04 16:10:35.697987,20240804,2024,8,4,6
2024-04-08 08:59:35.697993,20240408,2024,4,8,0
2024-10-17 17:31:35.697999,20241017,2024,10,17,3
2024-03-29 03:54:35.698004,20240329,2024,3,29,4
2024-02-28 20:17:35.698010,20240228,2024,2,28,2
2024-03-01 20:19:35.698016,20240301,2024,3,1,4
2023-12-14 15:31:35.698021,20231214,2023,12,14,3
2024-05-22 14:56:35.698027,20240522,2024,5,22,2
2023-12-05 13:57:35.698033,20231205,2023,12,5,1
2024-05-14 07:50:35.698039,20240514,2024,5,14,1
2024-06-23 14:58:35.698045,20240623,2024,6,23,6
2023-11-29 08:10:35.698050,20231129,2023,11,29,2
2024-03-01 22:58:35.698056,20240301,2024,3,1,4
2024-01-30 21:05:35.698062,20240130,2024,1,30,1
2024-06-12 13:06:35.698068,20240612,2024,6,12,2
2024-08-23 17:30:35.698073,20240823,2024,8,23,4
2024-04-11 01:29:35.698079,20240411,2024,4,11,3
2023-11-30 22:13:35.698085,20231130,2023,11,30,3
2023-12-30 23:50:35.698090,20231230,2023,12,30,5
2024-06-26 15:39:35.698096,20240626,2024,6,26,2
2024-09-04 09:35:35.698102,20240904,2024,9,4,2
2023-12-03 02:57:35.698107,20231203,2023,12,3,6
2024-03-09 10:56:35.698114,20240309,2024,3,9,5
2024-09-02 14:22:35.698119,20240902,2024,9,2,0
2023-10-29 19:32:35.698125,20231029,2023,10,29,6
2024-10-20 00:07:35.698131,20241020,2024,10,20,6
2024-02-06 09:54:35.698136,20240206,2024,2,6,1
2024-10-03 15:32:35.698142,20241003,2024,10,3,3
2024-09-25 14:18:35.698148,20240925,2024,9,25,2
2023-10-27 08:50:35.698153,20231027,2023,10,27,4
2024-08-02 03:59:35.698159,20240802,2024,8,2,4
2024-02-08 21:55:35.698165,20240208,2024,2,8,3
2023-11-05 18:22:35.698171,20231105,2023,11,5,6
2023-12-21 10:31:35.698176,20231221,2023,12,21,3
2024-02-18 15:42:35.698182,20240218,2024,2,18,6
2024-05-21 08:18:35.698188,20240521,2024,5,21,1
2023-12-21 13:35:35.698194,20231221,2023,12,21,3
2024-03-16 01:12:35.698200,20240316,2024,3,16,5
2024-09-10 16:56:35.698205,20240910,2024,9,10,1
2024-09-13 14:41:35.698211,20240913,2024,9,13,4
2024-05-21 18:40:35.698217,20240521,2024,5,21,1
2023-11-05 07:06:35.698222,20231105,2023,11,5,6
2023-11-22 17:44:35.698228,20231122,2023,11,22,2
2024-05-24 08:36:35.698234,20240524,2024,5,24,4
2024-08-07 11:54:35.698239,20240807,2024,8,7,2
2023-12-21 09:45:35.698245,20231221,2023,12,21,3
2023-10-24 19:30:35.698251,20231024,2023,10,24,1
2024-10-07 12:28:35.698256,20241007,2024,10,7,0
2024-10-07 16:23:35.698262,20241007,2024,10,7,0
2024-05-29 05:39:35.698267,20240529,2024,5,29,2
2024-07-15 20:05:35.698273,20240715,2024,7,15,0
2023-11-22 16:33:35.698279,20231122,2023,11,22,2
2024-07-22 00:46:35.698285,20240722,2024,7,22,0
2024-03-16 15:34:35.698290,20240316,2024,3,16,5
2024-06-24 08:42:35.698296,20240624,2024,6,24,0
2024-05-05 00:42:35.698302,20240505,2024,5,5,6
2024-04-19 12:48:35.698308,20240419,2024,4,19,4
2024-04-14 18:22:35.698313,20240414,2024,4,14,6
2024-03-26 18:50:35.698319,20240326,2024,3,26,1
2024-09-02 19:14:35.698324,20240902,2024,9,2,0
2024-04-14 00:31:35.698330,20240414,2024,4,14,6
2024-09-01 12:14:35.698335,20240901,2024,9,1,6
2024-03-29 03:55:35.698340,20240329,2024,3,29,4
2024-08-18 18:16:35.698346,20240818,2024,8,18,6
2024-02-20 18:42:35.698352,20240220,2024,2,20,1
2024-08-09 07:03:35.698357,20240809,2024,8,9,4
2024-02-08 15:15:35.698363,20240208,2024,2,8,3
2024-08-02 20:04:35.698369,20240802,2024,8,2,4
2024-04-09 15:13:35.698374,20240409,2024,4,9,1
2024-02-06 18:48:35.698388,20240206,2024,2,6,1
2024-10-20 19:44:35.698393,20241020,2024,10,20,6
2024-07-27 21:41:35.698399,20240727,2024,7,27,5
2024-10-15 11:16:35.698405,20241015,2024,10,15,1
2024-06-01 17:26:35.698410,20240601,2024,6,1,5
2024-09-06 08:47:35.698416,20240906,2024,9,6,4
2024-06-07 21:14:35.698421,20240607,2024,6,7,4
2023-11-10 22:16:35.698427,20231110,2023,11,10,4
2024-10-08 14:04:35.698433,20241008,2024,10,8,1
2023-11-02 18:57:35.698439,20231102,2023,11,2,3
2024-08-20 08:36:35.698444,20240820,2024,8,20,1
2024-03-01 13:36:35.698450,20240301,2024,3,1,4
2024-05-16 06:06:35.698456,20240516,2024,5,16,3
2024-05-19 04:29:35.698461,20240519,2024,5,19,6
2024-05-16 21:57:35.698467,20240516,2024,5,16,3
2023-11-08 12:23:35.698472,20231108,2023,11,8,2
2024-03-26 06:24:35.698478,20240326,2024,3,26,1
2024-10-04 19:40:35.698484,20241004,2024,10,4,4
2024-04-25 19:18:35.698490,20240425,2024,4,25,3
2024-05-20 01:37:35.698495,20240520,2024,5,20,0
2024-03-23 07:05:35.698501,20240323,2024,3,23,5
2024-06-21 20:42:35.698506,20240621,2024,6,21,4
2023-10-26 03:26:35.698512,20231026,2023,10,26,3
2024-06-17 01:31:35.698518,20240617,2024,6,17,0
2024-03-22 10:33:35.698523,20240322,2024,3,22,4
2024-07-12 12:35:35.698529,20240712,2024,7,12,4
2024-08-15 10:55:35.698535,20240815,2024,8,15,3
2024-03-23 00:53:35.698540,20240323,2024,3,23,5
2024-10-03 23:16:35.698546,20241003,2024,10,3,3
2024-01-14 17:39:35.698554,20240114,2024,1,14,6
2024-09-23 21:43:35.698560,20240923,2024,9,23,0
2024-09-26 04:21:35.698566,20240926,2024,9,26,3
2024-02-06 00:26:35.698571,20240206,2024,2,6,1
2024-10-02 15:43:35.698577,20241002,2024,10,2,2
2023-12-06 08:25:35.698583,20231206,2023,12,6,2
2024-05-20 04:43:35.698588,20240520,2024,5,20,0
2024-04-15 12:05:35.698594,20240415,2024,4,15,0
2024-10-02 19:31:35.698600,20241002,2024,10,2,2
2024-01-26 20:53:35.698605,20240126,2024,1,26,4
2023-12-18 20:12:35.698611,20231218,2023,12,18,0
2024-05-03 01:01:35.698617,20240503,2024,5,3,4
2024-01-01 13:04:35.698622,20240101,2024,1,1,0
2024-07-21 05:25:35.698628,20240721,2024,7,21,6
2024-05-05 11:20:35.698636,20240505,2024,5,5,6
2024-02-25 16:24:35.698641,20240225,2024,2,25,6
2024-04-15 17:54:35.698647,20240415,2024,4,15,0
2024-08-17 02:21:35.698653,20240817,2024,8,17,5
2024-09-17 20:01:35.698658,20240917,2024,9,17,1
2024-06-17 07:45:35.698664,20240617,2024,6,17,0
2023-10-28 00:50:35.698669,20231028,2023,10,28,5
2024-07-02 18:22:35.698675,20240702,2024,7,2,1
2023-12-05 16:12:35.698681,20231205,2023,12,5,1
2023-11-28 23:17:35.698687,20231128,2023,11,28,1
2024-05-29 01:10:35.698692,20240529,2024,5,29,2
2024-10-20 10:21:35.698698,20241020,2024,10,20,6
2024-09-03 17:47:35.698704,20240903,2024,9,3,1
2023-10-26 15:56:35.698710,20231026,2023,10,26,3
2024-09-09 13:17:35.698716,20240909,2024,9,9,0
2024-06-25 10:47:35.698722,20240625,2024,6,25,1
2024-04-29 05:55:35.698727,20240429,2024,4,29,0
2024-04-06 09:15:35.698733,20240406,2024,4,6,5
2024-02-22 05:03:35.698739,20240222,2024,2,22,3
2024-09-16 14:19:35.698744,20240916,2024,9,16,0
2024-05-05 13:49:35.698751,20240505,2024,5,5,6
2024-04-20 14:56:35.698756,20240420,2024,4,20,5
2024-02-11 04:39:35.698762,20240211,2024,2,11,6
2024-06-13 11:54:35.698768,20240613,2024,6,13,3
2024-04-04 15:38:35.698773,20240404,2024,4,4,3
2023-12-13 10:41:35.698779,20231213,2023,12,13,2
2024-08-21 15:29:35.698785,20240821,2024,8,21,2
2024-08-12 22:34:35.698790,20240812,2024,8,12,0
2024-04-22 00:20:35.698796,20240422,2024,4,22,0
2024-07-04 16:11:35.698801,20240704,2024,7,4,3
2024-10-12 14:13:35.698807,20241012,2024,10,12,5
2024-02-05 07:46:35.698813,20240205,2024,2,5,0
2024-01-27 21:51:35.698819,20240127,2024,1,27,5
2024-02-18 11:43:35.698825,20240218,2024,2,18,6
2024-08-14 00:45:35.698830,20240814,2024,8,14,2
2024-07-15 07:42:35.698836,20240715,2024,7,15,0
2024-04-18 04:21:35.698841,20240418,2024,4,18,3
2024-01-21 17:23:35.698847,20240121,2024,1,21,6
2024-04-20 15:08:35.698853,20240420,2024,4,20,5
2024-02-07 04:58:35.698859,20240207,2024,2,7,2
2024-06-20 08:29:35.698864,20240620,2024,6,20,3
2024-08-10 07:54:35.698870,20240810,2024,8,10,5
2024-08-30 05:10:35.698876,20240830,2024,8,30,4
2024-09-28 18:45:35.698882,20240928,2024,9,28,5
2024-01-18 05:46:35.698887,20240118,2024,1,18,3
2024-07-22 19:07:35.698893,20240722,2024,7,22,0
2023-11-10 00:52:35.698899,20231110,2023,11,10,4
2024-06-04 02:33:35.698904,20240604,2024,6,4,1
2024-07-24 06:35:35.698910,20240724,2024,7,24,2
2024-04-17 23:40:35.698916,20240417,2024,4,17,2
2024-04-16 17:23:35.698922,20240416,2024,4,16,1
2024-06-17 22:47:35.698927,20240617,2024,6,17,0
2024-04-08 06:17:35.698933,20240408,2024,4,8,0
2024-05-23 18:33:35.698939,20240523,2024,5,23,3
2024-10-10 17:44:35.698945,20241010,2024,10,10,3
2024-02-05 04:42:35.698950,20240205,2024,2,5,0
2023-12-25 23:59:35.698956,20231225,2023,12,25,0
2024-04-27 18:49:35.698962,20240427,2024,4,27,5
2024-08-11 03:07:35.698968,20240811,2024,8,11,6
2024-09-25 04:16:35.698974,20240925,2024,9,25,2
2024-02-02 13:46:35.698980,20240202,2024,2,2,4
2024-02-05 18:24:35.698986,20240205,2024,2,5,0
2024-10-05 05:47:35.698992,20241005,2024,10,5,5
2024-03-06 16:11:35.698997,20240306,2024,3,6,2
2024-05-02 09:24:35.699003,20240502,2024,5,2,3
2023-12-31 22:02:35.699009,20231231,2023,12,31,6
2024-01-06 01:21:35.699014,20240106,2024,1,6,5
2024-04-08 08:05:35.699020,20240408,2024,4,8,0
2024-06-16 03:55:35.699026,20240616,2024,6,16,6
2024-05-17 19:21:35.699031,20240517,2024,5,17,4
2023-12-26 14:48:35.699037,20231226,2023,12,26,1
2024-05-23 17:13:35.699043,20240523,2024,5,23,3
2024-06-15 08:30:35.699049,20240615,2024,6,15,5
2024-05-03 13:59:35.699054,20240503,2024,5,3,4
2024-02-16 03:47:35.699060,20240216,2024,2,16,4
2024-08-27 19:36:35.699065,20240827,2024,8,27,1
2024-06-15 14:03:35.699071,20240615,2024,6,15,5
2024-06-01 18:51:35.699077,20240601,2024,6,1,5
2024-02-03 13:44:35.699082,20240203,2024,2,3,5
2024-02-04 19:45:35.699088,20240204,2024,2,4,6
2024-01-15 15:27:35.699094,20240115,2024,1,15,0
2024-10-08 07:51:35.699099,20241008,2024,10,8,1
2024-03-17 22:17:35.699105,20240317,2024,3,17,6
2024-04-17 14:49:35.699111,20240417,2024,4,17,2
2023-12-14 14:21:35.699117,20231214,2023,12,14,3
2023-12-06 08:21:35.699123,20231206,2023,12,6,2
2024-01-21 07:41:35.699129,20240121,2024,1,21,6
2023-12-23 10:17:35.699135,20231223,2023,12,23,5
2023-12-29 04:32:35.699140,20231229,2023,12,29,4
2024-01-17 07:35:35.699146,20240117,2024,1,17,2
2024-03-20 19:18:35.699152,20240320,2024,3,20,2
2024-08-17 04:28:35.699158,20240817,2024,8,17,5
2024-08-13 13:02:35.699164,20240813,2024,8,13,1
2024-02-29 17:05:35.699169,20240229,2024,2,29,3
2024-06-05 06:18:35.699175,20240605,2024,6,5,2
2024-06-25 19:52:35.699181,20240625,2024,6,25,1
2024-06-12 01:32:35.699186,20240612,2024,6,12,2
2024-02-11 06:40:35.699192,20240211,2024,2,11,6
2023-12-23 03:39:35.699198,20231223,2023,12,23,5
2024-07-19 18:15:35.699204,20240719,2024,7,19,4
2024-08-12 14:34:35.699210,20240812,2024,8,12,0
2024-03-15 13:55:35.699215,20240315,2024,3,15,4
2024-03-27 06:57:35.699221,20240327,2024,3,27,2
2024-02-20 17:20:35.699227,20240220,2024,2,20,1
2023-10-30 12:51:35.699233,20231030,2023,10,30,0
2024-06-25 16:58:35.699238,20240625,2024,6,25,1
2024-08-15 00:12:35.699244,20240815,2024,8,15,3
2024-08-24 08:13:35.699250,20240824,2024,8,24,5
2023-12-04 06:09:35.699255,20231204,2023,12,4,0
2024-01-09 05:55:35.699261,20240109,2024,1,9,1
2024-06-17 17:51:35.699267,20240617,2024,6,17,0
2024-07-10 01:16:35.699273,20240710,2024,7,10,2
2024-05-23 03:14:35.699278,20240523,2024,5,23,3
2024-07-24 18:00:35.699284,20240724,2024,7,24,2
2024-09-10 22:22:35.699290,20240910,2024,9,10,1
2024-07-02 08:08:35.699296,20240702,2024,7,2,1
2023-11-17 01:25:35.699301,20231117,2023,11,17,4
2024-05-21 07:05:35.699307,20240521,2024,5,21,1
2024-07-15 11:40:35.699313,20240715,2024,7,15,0
2024-03-14 04:11:35.699318,20240314,2024,3,14,3
2023-11-28 16:00:35.699324,20231128,2023,11,28,1
2024-04-08 16:33:35.699330,20240408,2024,4,8,0
2024-01-23 00:33:35.699336,20240123,2024,1,23,1
2024-02-16 12:06:35.699342,20240216,2024,2,16,4
2024-09-26 05:08:35.699348,20240926,2024,9,26,3
2023-12-13 12:35:35.699353,20231213,2023,12,13,2
2024-03-20 20:27:35.699359,20240320,2024,3,20,2
2024-02-07 23:49:35.699365,20240207,2024,2,7,2
2024-04-30 20:01:35.699371,20240430,2024,4,30,1
2023-11-07 18:31:35.699376,20231107,2023,11,7,1
2024-04-10 03:20:35.699382,20240410,2024,4,10,2
2024-04-01 21:02:35.699388,20240401,2024,4,1,0
2023-11-13 02:07:35.699393,20231113,2023,11,13,0
2024-09-19 13:55:35.699399,20240919,2024,9,19,3
2024-06-23 03:07:35.699405,20240623,2024,6,23,6
2023-10-31 00:21:35.699410,20231031,2023,10,31,1
2024-10-11 03:50:35.699416,20241011,2024,10,11,4
2023-11-24 22:23:35.699422,20231124,2023,11,24,4
2024-04-04 00:36:35.699428,20240404,2024,4,4,3
2024-03-10 19:47:35.699433,20240310,2024,3,10,6
2023-10-22 18:33:35.699439,20231022,2023,10,22,6
2024-10-12 04:38:35.699445,20241012,2024,10,12,5
2023-10-24 05:05:35.699450,20231024,2023,10,24,1
2024-07-11 07:59:35.699456,20240711,2024,7,11,3
2024-08-04 15:14:35.699462,20240804,2024,8,4,6
2023-12-30 23:31:35.699467,20231230,2023,12,30,5
2024-07-21 09:34:35.699473,20240721,2024,7,21,6
2024-05-20 00:31:35.699479,20240520,2024,5,20,0
2024-08-30 20:02:35.699485,20240830,2024,8,30,4
2024-04-17 18:52:35.699490,20240417,2024,4,17,2
2024-09-15 23:05:35.699496,20240915,2024,9,15,6
2024-09-28 04:59:35.699502,20240928,2024,9,28,5
2024-07-24 01:08:35.699507,20240724,2024,7,24,2
2023-12-12 05:17:35.699513,20231212,2023,12,12,1
2024-07-23 01:58:35.699519,20240723,2024,7,23,1
2024-10-17 11:18:35.699524,20241017,2024,10,17,3
2024-03-18 07:41:35.699530,20240318,2024,3,18,0
2024-02-02 11:54:35.699536,20240202,2024,2,2,4
2024-08-20 12:06:35.699541,20240820,2024,8,20,1
2023-10-25 00:32:35.699547,20231025,2023,10,25,2
2024-09-15 07:11:35.699553,20240915,2024,9,15,6
2024-06-22 19:36:35.699560,20240622,2024,6,22,5
2023-12-20 07:50:35.699566,20231220,2023,12,20,2
2024-03-03 19:03:35.699572,20240303,2024,3,3,6
2024-04-19 00:56:35.699578,20240419,2024,4,19,4
2024-06-15 13:11:35.699583,20240615,2024,6,15,5
2024-05-28 21:33:35.699589,20240528,2024,5,28,1
2024-04-29 18:19:35.699595,20240429,2024,4,29,0
2024-06-11 05:37:35.699600,20240611,2024,6,11,1
2024-01-20 14:53:35.699606,20240120,2024,1,20,5
2024-01-24 01:59:35.699612,20240124,2024,1,24,2
2024-06-22 06:33:35.699618,20240622,2024,6,22,5
2024-09-18 15:29:35.699623,20240918,2024,9,18,2
2024-08-31 08:55:35.699629,20240831,2024,8,31,5
2024-04-01 10:56:35.699635,20240401,2024,4,1,0
2023-10-27 04:29:35.699640,20231027,2023,10,27,4
2024-07-12 03:18:35.699646,20240712,2024,7,12,4
2024-07-23 11:54:35.699652,20240723,2024,7,23,1
